행정동코드,시도명,시군구명,읍면동명,생성일자,말소일자
4187040000,경기도,김포군,월곶면,19961130,19980401
4188000000,경기도,강화군,,19880423,19950301
4188003000,경기도,강화군,강화면,19880423,19880423
4188011000,경기도,강화군,강화읍,19880423,19950301
4188031000,경기도,강화군,선원면,19880423,19950301
4188032000,경기도,강화군,불은면,19880423,19950301
4188033000,경기도,강화군,길상면,19880423,19950301
4188034000,경기도,강화군,화도면,19880423,19950301
4188035000,경기도,강화군,양도면,19880423,19950301
4188036000,경기도,강화군,내가면,19880423,19950301
4188037000,경기도,강화군,하점면,19880423,19950301
4188038000,경기도,강화군,양사면,19880423,19950301
4188039000,경기도,강화군,송해면,19880423,19950301
4188040000,경기도,강화군,교동면,19880423,19950301
4188041000,경기도,강화군,삼산면,19880423,19950301
4188042000,경기도,강화군,서도면,19880423,19950301
4188042500,경기도,강화군,서도면볼음출장소,19880423,19950301
4189000000,경기도,옹진군,,19880423,19950301
4189031000,경기도,옹진군,영종면,19880423,19881231
4189032000,경기도,옹진군,북도면,19880423,19950301
4189032500,경기도,옹진군,북도면장봉출장소,19880423,19950301
4189033000,경기도,옹진군,용유면,19880423,19881231
4189033500,경기도,옹진군,용유면무의출장소,19880423,19881231
4189034000,경기도,옹진군,송림면,19880423,19950301
4189035000,경기도,옹진군,백령면,19880423,19950301
4189036000,경기도,옹진군,대청면,19880423,19950301
4189036500,경기도,옹진군,대청면소청출장소,19880423,19950301
4189037000,경기도,옹진군,덕적면,19880423,19950301
4189038000,경기도,옹진군,영흥면,19880423,19950301
4189039000,경기도,옹진군,대부면,19880423,19941226
4189040000,경기도,옹진군,자월면,19880423,19950301
4200000000,강원도,,,19880423,20230611
4205000000,강원도,울진군,,19880423,19880423
4205003000,강원도,울진군,울진면,19880423,19880423
4205003500,강원도,울진군,북면,19880423,19880423
4205004000,강원도,울진군,원남면,19880423,19880423
4205004500,강원도,울진군,근남면,19880423,19880423
4205005000,강원도,울진군,기성면,19880423,19880423
4205005500,강원도,울진군,평해면,19880423,19880423
4205006000,강원도,울진군,온정면,19880423,19880423
4210500000,동해출장소,,,19880423,20230611
4211000000,강원도,춘천시,,19880423,20230611
4211025000,강원도,춘천시,신북읍,19950302,20230611
4211031000,강원도,춘천시,동면,19950101,20230611
4211031500,강원도,춘천시,동면상걸출장소,19950101,19980301
4211032000,강원도,춘천시,동산면,19950101,20230611
4211033000,강원도,춘천시,신동면,19950101,20230611
4211034000,강원도,춘천시,남면,19950101,20230611
4211035000,강원도,춘천시,서면,19950101,20230611
4211035500,강원도,춘천시,서면덕두원출장소,19950101,19981012
4211035600,강원도,춘천시,서면용산출장소,19950101,19970712
4211036000,강원도,춘천시,사북면,19950101,20230611
4211036500,강원도,춘천시,사북면용산출장소,19950101,19981012
4211037000,강원도,춘천시,신북면,19950101,19950302
4211038000,강원도,춘천시,북산면,19950101,20230611
4211038500,강원도,춘천시,북산면조교출장소,19950101,19981012
4211039000,강원도,춘천시,동내면,19950101,20230611
4211040000,강원도,춘천시,남산면,19950101,20230611
4211051000,강원도,춘천시,중앙동,19880423,19981012
4211052000,강원도,춘천시,교동,19950415,20230611
4211053000,강원도,춘천시,조운동,19880423,20230611
4211054000,강원도,춘천시,약사동,19880423,19981012
4211054500,강원도,춘천시,약사명동,19981012,20230611
4211055000,강원도,춘천시,죽림동,19880423,19981012
4211056000,강원도,춘천시,소낙동,19880423,19981012
4211057000,강원도,춘천시,근화동,19981012,20230611
4211058000,강원도,춘천시,소양동,19981012,20230611
4211059000,강원도,춘천시,호반동,19880423,19981012
4211060000,강원도,춘천시,후평1동,19880423,20230611
4211061000,강원도,춘천시,후평2동,19880423,20230611
4211061100,강원도,춘천시,후평3동,19940827,20230611
4211062000,강원도,춘천시,효자1동,19880423,20230611
4211063000,강원도,춘천시,효자2동,19880423,20230611
4211064000,강원도,춘천시,효자3동,19880423,20230611
4211065000,강원도,춘천시,석사동,19950415,20230611
4211066000,강원도,춘천시,퇴계동,19880423,20230611
4211067000,강원도,춘천시,온의동,19880423,19981012
4211067500,강원도,춘천시,강남동,19981012,20230611
4211068000,강원도,춘천시,삼천동,19880423,19981012
4211069000,강원도,춘천시,칠송동,19880423,19981012
4211070000,강원도,춘천시,사우동,19880423,19981012
4211070500,강원도,춘천시,신사우동,19981012,20230611
4211071000,강원도,춘천시,우두동,19880423,19981012
4211072000,강원도,춘천시,사농동,19880423,19981012
4211073000,강원도,춘천시,신동,19880423,19981012
4213000000,강원도,원주시,,19880423,20230611
4213025000,강원도,원주시,문막읍,19950302,20230611
4213031000,강원도,원주시,소초면,19950101,20230611
4213031500,강원도,원주시,소초면학곡출장소,19950101,19980925
4213032000,강원도,원주시,호저면,19950101,20230611
4213032500,강원도,원주시,호저면만종출장소,19950101,19980925
4213033000,강원도,원주시,지정면,19950101,20230611
4213034000,강원도,원주시,문막면,19950101,19950302
4213035000,강원도,원주시,부론면,19950101,20230611
4213035500,강원도,원주시,부론면단강출장소,19950101,19970101
4213036000,강원도,원주시,귀래면,19950101,20230611
4213037000,강원도,원주시,흥업면,19950101,20230611
4213038000,강원도,원주시,판부면,19950101,20230611
4213039000,강원도,원주시,신림면,19950101,20230611
4213039500,강원도,원주시,신림면황둔출장소,19950101,19980925
4213051000,강원도,원주시,중앙평원동,19880423,19990101
4213051500,강원도,원주시,중앙동,19990101,20230611
4213052000,강원도,원주시,원인동,19880423,20230611
4213053000,강원도,원주시,개운동,19880423,20230611
4213054000,강원도,원주시,명륜동,19880423,19950301
4213054100,강원도,원주시,명륜1동,19950301,20230611
4213054200,강원도,원주시,명륜2동,19950301,20230611
4213055000,강원도,원주시,단구동,19880423,20230611
4213056000,강원도,원주시,일산동,19880423,20230611
4213057000,강원도,원주시,학성1동,19880423,19990101
4213057500,강원도,원주시,학성동,19990101,20230611
4213058000,강원도,원주시,학성2동,19880423,19990101
4213059000,강원도,원주시,단계동,19880423,20230611
4213060000,강원도,원주시,우산동,19880423,20230611
4213061000,강원도,원주시,태장1동,19880423,20230611
4213062000,강원도,원주시,태장2동,19880423,20230611
4213063000,강원도,원주시,봉산1동,19880423,19990101
4213063500,강원도,원주시,봉산동,19990101,20230611
4213064000,강원도,원주시,봉산2동,19880423,19990101
4213065000,강원도,원주시,행구동,19880423,20230611
4213066000,강원도,원주시,무실동,19880423,20230611
4213067000,강원도,원주시,관설동,19880423,19990101
4213067500,강원도,원주시,반곡관설동,19990101,20230611
4213068000,강원도,원주시,반곡동,19880423,19990101
4215000000,강원도,강릉시,,19880423,20230611
4215025000,강원도,강릉시,주문진읍,19950101,20230611
4215031000,강원도,강릉시,성산면,19950101,20230611
4215032000,강원도,강릉시,왕산면,19950101,20230611
4215032500,강원도,강릉시,왕산면고단출장소,19950101,19981001
4215033000,강원도,강릉시,구정면,19950101,20230611
4215034000,강원도,강릉시,강동면,19950101,20230611
4215034500,강원도,강릉시,강동면정동출장소,19950101,19981001
4215035000,강원도,강릉시,옥계면,19950101,20230611
4215036000,강원도,강릉시,사천면,19950101,20230611
4215037000,강원도,강릉시,연곡면,19950101,20230611
4215037500,강원도,강릉시,연곡면삼산출장소,19950101,19981001
4215051000,강원도,강릉시,홍제동,19880423,20230611
4215052000,강원도,강릉시,중앙동,19981001,20230611
4215053000,강원도,강릉시,임당동,19880423,19981001
4215054000,강원도,강릉시,옥천동,19880423,20230611
4215055000,강원도,강릉시,교1동,19880423,20230611
4215056000,강원도,강릉시,교2동,19880423,20230611
4215057000,강원도,강릉시,포남동,19890101,19950301
4215057100,강원도,강릉시,포남1동,19950301,20230611
4215057200,강원도,강릉시,포남2동,19950301,20230611
4215058000,강원도,강릉시,초당동,19880423,20230611
4215059000,강원도,강릉시,송정동,19880423,20230611
4215060000,강원도,강릉시,내곡동,19880423,20230611
4215061000,강원도,강릉시,장현동,19880423,19981001
4215061500,강원도,강릉시,강남동,19981001,20230611
4215062000,강원도,강릉시,노암동,19880423,19981001
4215063000,강원도,강릉시,월호평동,19890101,19981001
4215064000,강원도,강릉시,입암동,19880423,19981001
4215064500,강원도,강릉시,성덕동,19981001,20230611
4215065000,강원도,강릉시,두산동,19880423,19981001
4215066000,강원도,강릉시,유천동,19880423,19981001
4215066500,강원도,강릉시,경포동,19981001,20230611
4215067000,강원도,강릉시,죽헌동,19880423,19981001
4215068000,강원도,강릉시,운정동,19880423,19981001
4215069000,강원도,강릉시,저동,19880423,19981001
4217000000,강원도,동해시,,19880423,20230611
4217051000,강원도,동해시,천곡동,19880423,20230611
4217052000,강원도,동해시,송정동,19880423,20230611
4217053000,강원도,동해시,북삼동,19880423,20230611
4217054000,강원도,동해시,부곡동,19880423,20230611
4217055000,강원도,동해시,동호동,19880423,20230611
4217056000,강원도,동해시,향로동,19880423,19981102
4217057000,강원도,동해시,발한동,19981102,20230611
4217058000,강원도,동해시,사문동,19880423,19981102
4217059000,강원도,동해시,묵호동,19981102,20230611
4217060000,강원도,동해시,북평동,19981102,20230611
4217061000,강원도,동해시,이원동,19880423,19981102
4217062000,강원도,동해시,어달동,19880423,19981102
4217063000,강원도,동해시,망상동,19981102,20230611
4217064000,강원도,동해시,삼흥동,19880423,19981102
4217065000,강원도,동해시,삼화동,19981102,20230611
4219000000,강원도,태백시,,19880423,20230611
4219051000,강원도,태백시,황지1동,19880423,19980910
4219051500,강원도,태백시,황지동,19980910,20230611
4219052000,강원도,태백시,황지2동,19880423,19980910
4219052500,강원도,태백시,황연동,19980910,20230611
4219053000,강원도,태백시,황지3동,19880423,19980910
4219053500,강원도,태백시,삼수동,19980910,20230611
4219054000,강원도,태백시,상장동,19880423,20230611
4219055000,강원도,태백시,장성동,19880423,19970101
4219055500,강원도,태백시,장성1동,19970101,19980910
4219056000,강원도,태백시,화광동,19880423,19970101
4219056500,강원도,태백시,장성2동,19970101,19980910
4219057000,강원도,태백시,계산동,19880423,19970101
4219057500,강원도,태백시,장성3동,19970101,19980910
4219058000,강원도,태백시,철암1동,19880423,19980910
4219058500,강원도,태백시,문곡소도동,19980910,20230611
4219059000,강원도,태백시,철암2동,19880423,19980910
4219059500,강원도,태백시,장성동,19980910,20230611
4219060000,강원도,태백시,연화동,19880423,19980910
4219060500,강원도,태백시,구문소동,19980910,20230611
4219061000,강원도,태백시,동점동,19880423,19980910
4219061500,강원도,태백시,철암동,19980910,20230611
4219062000,강원도,태백시,문곡동,19880423,19980910
4219063000,강원도,태백시,소도동,19880423,19980910
4219064000,강원도,태백시,화전1동,19880423,19980910
4219065000,강원도,태백시,화전2동,19880423,19980910
4219066000,강원도,태백시,사조동,19941226,19980910
4221000000,강원도,속초시,,19880423,20230611
4221051000,강원도,속초시,영랑동,19981017,20230611
4221052000,강원도,속초시,동명동,19880423,20230611
4221053000,강원도,속초시,중앙동,19880423,19981017
4221054000,강원도,속초시,금호동,19981017,20230611
4221055000,강원도,속초시,청학동,19880423,19981017
4221056000,강원도,속초시,교동,19981017,20230611
4221057000,강원도,속초시,노학동,19981017,20230611
4221058000,강원도,속초시,조양동,19880423,20230611
4221059000,강원도,속초시,청호동,19981017,20230611
4221060000,강원도,속초시,대포동,19981017,20230611
4221061000,강원도,속초시,도문동,19880423,19981017
4221062000,강원도,속초시,설악동,19880423,19981017
4221063000,강원도,속초시,장사동,19890520,19981017
4223000000,강원도,삼척시,,19880423,20230611
4223025000,강원도,삼척시,도계읍,19950101,20230611
4223025300,강원도,삼척시,원덕읍,19950101,20230611
4223025400,강원도,삼척시,원덕읍임원출장소,20010126,20230611
4223029000,강원도,삼척시,원덕읍임원출장소,19950101,20010126
4223031000,강원도,삼척시,근덕면,19950101,20230611
4223032000,강원도,삼척시,하장면,19950101,20230611
4223032500,강원도,삼척시,하장면역둔출장소,19880423,19990909
4223033000,강원도,삼척시,노곡면,19950101,20230611
4223033500,강원도,삼척시,노곡면마읍출장소,19880423,19990909
4223034000,강원도,삼척시,미로면,19950101,20230611
4223035000,강원도,삼척시,가곡면,19950101,20230611
4223036000,강원도,삼척시,신기면,19950101,20230611
4223051000,강원도,삼척시,남양동,19981026,20230611
4223052000,강원도,삼척시,월계동,19880423,19921015
4223052100,강원도,삼척시,당저동,19921015,19981026
4223053000,강원도,삼척시,교동,19880423,20230611
4223054000,강원도,삼척시,정라동,19880423,20230611
4223055000,강원도,삼척시,사직동,19880423,19981026
4223056000,강원도,삼척시,도원동,19880423,19981026
4223057000,강원도,삼척시,성내동,19981026,20230611
4271000000,강원도,춘성군,,19880423,19920201
4271031000,강원도,춘성군,동면,19880423,19920201
4271031500,강원도,춘성군,동면상걸출장소,19880423,19920201
4271032000,강원도,춘성군,동산면,19880423,19920201
4271033000,강원도,춘성군,신동면,19880423,19920201
4271033500,강원도,춘성군,신동면신촌출장소,19880423,19890401
4271034000,강원도,춘성군,남면,19880423,19920201
4271034500,강원도,춘성군,남면발산출장소,19880423,19890331
4271035000,강원도,춘성군,서면,19880423,19920201
4271035500,강원도,춘성군,서면덕두원출장소,19880423,19920201
4271035600,강원도,춘성군,서면용산출장소,19880423,19920201
4271036000,강원도,춘성군,사북면,19880423,19920201
4271036500,강원도,춘성군,사북면용산출장소,19880423,19920201
4271037000,강원도,춘성군,신북면,19880423,19920201
4271038000,강원도,춘성군,북산면,19880423,19920201
4271038500,강원도,춘성군,북산면조교출장소,19880423,19920201
4271039000,강원도,춘성군,동내면,19890401,19920201
4271040000,강원도,춘성군,남산면,19890401,19920201
4271500000,강원도,춘천군,,19920201,19950101
4271531000,강원도,춘천군,동면,19920201,19950101
4271531500,강원도,춘천군,동면상걸출장소,19920201,19950101
4271532000,강원도,춘천군,동산면,19920201,19950101
4271533000,강원도,춘천군,신동면,19920201,19950101
4271534000,강원도,춘천군,남면,19920201,19950101
4271535000,강원도,춘천군,서면,19920201,19950101
4271535500,강원도,춘천군,서면덕두원출장소,19920201,19950101
4271535600,강원도,춘천군,서면용산출장소,19920201,19950101
4271536000,강원도,춘천군,사북면,19920201,19950101
4271536500,강원도,춘천군,사북면용산출장소,19920201,19950101
4271537000,강원도,춘천군,신북면,19920201,19950101
4271538000,강원도,춘천군,북산면,19920201,19950101
4271538500,강원도,춘천군,북산면조교출장소,19920201,19950101
4271539000,강원도,춘천군,동내면,19920201,19950101
4271540000,강원도,춘천군,남산면,19920201,19950101
4272000000,강원도,홍천군,,19880423,20230611
4272003000,강원도,홍천군,홍천면,19880423,19880423
4272025000,강원도,홍천군,홍천읍,19880423,20230611
4272031000,강원도,홍천군,화촌면,19880423,20230611
4272032000,강원도,홍천군,두촌면,19880423,20230611
4272033000,강원도,홍천군,내촌면,19880423,20230611
4272034000,강원도,홍천군,서석면,19880423,20230611
4272035000,강원도,홍천군,동면,19880423,20210601
4272035200,강원도,홍천군,영귀미면,20210601,20230611
4272035500,강원도,홍천군,동면좌운출장소,19880423,19980909
4272036000,강원도,홍천군,남면,19880423,20230611
4272036500,강원도,홍천군,남면시동출장소,19880423,19980909
4272037000,강원도,홍천군,서면,19880423,20230611
4272037500,강원도,홍천군,서면모곡출장소,19880423,19980909
4272038000,강원도,홍천군,북방면,19880423,20230611
4272038500,강원도,홍천군,북방면역전평출장소,19880423,19980909
4272039000,강원도,홍천군,내면,19880423,20230611
4272039500,강원도,홍천군,내면방내출장소,19880423,19980909
4273000000,강원도,횡성군,,19880423,20230611
4273003000,강원도,횡성군,횡성면,19880423,19880423
4273025000,강원도,횡성군,횡성읍,19880423,20230611
4273031000,강원도,횡성군,우천면,19880423,20230611
4273031500,강원도,횡성군,우천면정금출장소,19880423,19981001
4273032000,강원도,횡성군,안흥면,19880423,20230611
4273032500,강원도,횡성군,안흥면강림출장소,19880423,19890331
4273033000,강원도,횡성군,둔내면,19880423,20230611
4273034000,강원도,횡성군,갑천면,19880423,20230611
4273034500,강원도,횡성군,갑천면추동출장소,19880423,19981001
4273035000,강원도,횡성군,청일면,19880423,20230611
4273036000,강원도,횡성군,공근면,19880423,20230611
4273037000,강원도,횡성군,서원면,19880423,20230611
4273038000,강원도,횡성군,강림면,19890401,20230611
4274000000,강원도,원성군,,19880423,19881231
4274031000,강원도,원성군,소초면,19880423,19881231
4274031500,강원도,원성군,소초면학곡출장소,19880423,19881231
4274032000,강원도,원성군,호저면,19880423,19881231
4274032500,강원도,원성군,호저면만종출장소,19880423,19881231
4274033000,강원도,원성군,지정면,19880423,19881231
4274034000,강원도,원성군,문막면,19880423,19881231
4274035000,강원도,원성군,부론면,19880423,19881231
4274035500,강원도,원성군,부론면단강출장소,19880423,19881231
4274036000,강원도,원성군,귀래면,19880423,19881231
4274037000,강원도,원성군,흥업면,19880423,19881231
4274038000,강원도,원성군,판부면,19880423,19881231
4274039000,강원도,원성군,신림면,19880423,19881231
4274039500,강원도,원성군,신림면황둔출장소,19880423,19881231
4274500000,강원도,원주군,,19890101,19950101
4274531000,강원도,원주군,소초면,19890101,19950101
4274531500,강원도,원주군,소초면학곡출장소,19890101,19950101
4274532000,강원도,원주군,호저면,19890101,19950101
4274532500,강원도,원주군,호저면만종출장소,19890101,19950101
4274533000,강원도,원주군,지정면,19890101,19950101
4274534000,강원도,원주군,문막면,19890101,19950101
4274535000,강원도,원주군,부론면,19890101,19950101
4274535500,강원도,원주군,부론면단강출장소,19890101,19950101
4274536000,강원도,원주군,귀래면,19890101,19950101
4274537000,강원도,원주군,흥업면,19890101,19950101
4274538000,강원도,원주군,판부면,19890101,19950101
4274539000,강원도,원주군,신림면,19890101,19950101
4274539500,강원도,원주군,신림면황둔출장소,19890101,19950101
4275000000,강원도,영월군,,19880423,20230611
4275003000,강원도,영월군,영월면,19880423,19880423
4275003500,강원도,영월군,상동면,19880423,19880423
4275011500,강원도,영월군,영월읍거운출장소,19880423,19960715
4275025000,강원도,영월군,영월읍,19880423,20230611
4275025300,강원도,영월군,상동읍,19880423,20230611
4275031000,강원도,영월군,중동면,19880423,20211102
4275031200,강원도,영월군,산솔면,20211102,20230611
4275031500,강원도,영월군,중동면석항출장소,19880423,19980930
4275032000,강원도,영월군,하동면,19880423,20091020
4275032500,강원도,영월군,김삿갓면,20091020,20230611
4275032900,강원도,영월군,하동면주문출장소,19880423,19960715
4275033000,강원도,영월군,북면,19880423,20230611
4275034000,강원도,영월군,남면,19880423,20230611
4275035000,강원도,영월군,서면,19880423,20091020
4275035500,강원도,영월군,한반도면,20091020,20230611
4275035900,강원도,영월군,한반도면쌍용출장소,19880423,20230611
4275036000,강원도,영월군,주천면,19880423,20230611
4275037000,강원도,영월군,수주면,19880423,20161115
4275037500,강원도,영월군,수주면운학출장소,19880423,19980930
4275038000,강원도,영월군,무릉도원면,20161115,20230611
4276000000,강원도,평창군,,19880423,20230611
4276003000,강원도,평창군,평창면,19880423,19880423
4276025000,강원도,평창군,평창읍,19880423,20230611
4276031000,강원도,평창군,미탄면,19880423,20230611
4276032000,강원도,평창군,방림면,19880423,20230611
4276032500,강원도,평창군,방림면계촌출장소,19880423,20230611
4276033000,강원도,평창군,대화면,19880423,20230611
4276034000,강원도,평창군,봉평면,19880423,20230611
4276034500,강원도,평창군,봉평면면온출장소,19880423,19981001
4276035000,강원도,평창군,용평면,19880423,20230611
4276036000,강원도,평창군,진부면,19880423,20230611
4276036500,강원도,평창군,진부면수항출장소,19880423,19981001
4276037000,강원도,평창군,도암면,19880423,20070901
4276037500,강원도,평창군,도암면유천출장소,19880423,19981001
4276038000,강원도,평창군,대관령면,20070901,20230611
4277000000,강원도,정선군,,19880423,20230611
4277003000,강원도,정선군,신동면,19880423,19880423
4277003500,강원도,정선군,정선면,19880423,19880423
4277025000,강원도,정선군,정선읍,19880423,20230611
4277025300,강원도,정선군,고한읍,19880423,20230611
4277025600,강원도,정선군,사북읍,19880423,20230611
4277025900,강원도,정선군,신동읍,19880423,20230611
4277026000,강원도,정선군,신동읍함백출장소,20010126,20230611
4277029000,강원도,정선군,신동읍함백출장소,19880423,20010126
4277031000,강원도,정선군,동면,19880423,20090501
4277032000,강원도,정선군,남면,19880423,20230611
4277033000,강원도,정선군,북면,19880423,20090501
4277034000,강원도,정선군,북평면,19880423,20230611
4277035000,강원도,정선군,임계면,19880423,20230611
4277036000,강원도,정선군,화암면,20090501,20230611
4277037000,강원도,정선군,여량면,20090501,20230611
4278000000,강원도,철원군,,19880423,20230611
4278003000,강원도,철원군,갈말면,19880423,19880423
4278003500,강원도,철원군,동송면,19880423,19880423
4278025000,강원도,철원군,철원읍,19880423,20230611
4278025300,강원도,철원군,김화읍,19880423,20230611
4278025600,강원도,철원군,갈말읍,19880423,20230611
4278025900,강원도,철원군,동송읍,19880423,20230611
4278031000,강원도,철원군,서면,19880423,20230611
4278031500,강원도,철원군,서면와수출장소,19880423,20230611
4278032000,강원도,철원군,근남면,19880423,20230611
4278033000,강원도,철원군,근북면,19930310,20230611
4278034000,강원도,철원군,근동면,19880423,20230611
4278035000,강원도,철원군,원동면,19880423,20230611
4278036000,강원도,철원군,원남면,19880423,20230611
4278037000,강원도,철원군,임남면,19880423,20230611
4278091000,강원도,철원군,근북면,19880423,19930310
4278096000,강원도,철원군,임문면,19880423,19880423
4279000000,강원도,화천군,,19880423,20230611
4279003000,강원도,화천군,화천면,19880423,19880423
4279025000,강원도,화천군,화천읍,19880423,20230611
4279031000,강원도,화천군,간동면,19880423,20230611
4279031500,강원도,화천군,간동면구만출장소,19880423,19980910
4279032000,강원도,화천군,하남면,19880423,20230611
4279032500,강원도,화천군,하남면강남출장소,19880423,19980910
4279033000,강원도,화천군,상서면,19880423,20230611
4279034000,강원도,화천군,사내면,19880423,20230611
4280000000,강원도,양구군,,19880423,20230611
4280003000,강원도,양구군,양구면,19880423,19880423
4280025000,강원도,양구군,양구읍,19880423,20230611
4280031000,강원도,양구군,남면,19880423,20210101
4280031500,강원도,양구군,국토정중앙면,20210101,20230611
4280032000,강원도,양구군,동면,19880423,20230611
4280033000,강원도,양구군,방산면,19880423,20230611
4280034000,강원도,양구군,해안면,19880423,20230611
4281000000,강원도,인제군,,19880423,20230611
4281003000,강원도,인제군,인제면,19880423,19880423
4281025000,강원도,인제군,인제읍,19880423,20230611
4281025100,강원도,인제군,인제읍귀둔출장소,20010126,20230611
4281029000,강원도,인제군,인제읍귀둔출장소,19880423,20010126
4281031000,강원도,인제군,남면,19880423,20230611
4281032000,강원도,인제군,북면,19880423,20230611
4281033000,강원도,인제군,기린면,19880423,20230611
4281034000,강원도,인제군,서화면,19880423,20230611
4281035000,강원도,인제군,상남면,19880423,20230611
4282000000,강원도,고성군,,19880423,20230611
4282003000,강원도,고성군,간성면,19880423,19880423
4282003500,강원도,고성군,거진면,19880423,19880423
4282011500,강원도,고성군,간성읍흘리출장소,19880423,19980319
4282025000,강원도,고성군,간성읍,19880423,20230611
4282025300,강원도,고성군,거진읍,19880423,20230611
4282031000,강원도,고성군,현내면,20000626,20230611
4282032000,강원도,고성군,죽왕면,19880423,20230611
4282033000,강원도,고성군,토성면,19880423,20230611
4282034000,강원도,고성군,수동면,19880423,20230611
4283000000,강원도,양양군,,19880423,20230611
4283001000,강원도,양양군,속초읍,19880423,19880423
4283003000,강원도,양양군,양양면,19880423,19880423
4283025000,강원도,양양군,양양읍,19880423,20230611
4283031000,강원도,양양군,서면,19880423,20230611
4283031500,강원도,양양군,서면서림출장소,19880423,19980930
4283032000,강원도,양양군,손양면,19880423,20230611
4283033000,강원도,양양군,현북면,19880423,20230611
4283033500,강원도,양양군,현북면어성전출장소,19880423,19980930
4283034000,강원도,양양군,현남면,19880423,20230611
4283035000,강원도,양양군,강현면,19880423,20230611
4284000000,강원도,명주군,,19880423,19950101
4284001000,강원도,명주군,묵호읍,19880423,19880423
4284011000,강원도,명주군,주문진읍,19880423,19950101
4284031000,강원도,명주군,성산면,19880423,19950101
4284032000,강원도,명주군,왕산면,19880423,19950101
4284032500,강원도,명주군,왕산면고단출장소,19880423,19950101
4284033000,강원도,명주군,구정면,19880423,19950101
4284034000,강원도,명주군,강동면,19880423,19950101
4284034500,강원도,명주군,강동면정동출장소,19880423,19950101
4284035000,강원도,명주군,옥계면,19880423,19950101
4284036000,강원도,명주군,사천면,19880423,19950101
4284037000,강원도,명주군,연곡면,19880423,19950101
4284037500,강원도,명주군,연곡면삼산출장소,19880423,19950101
4285000000,강원도,삼척군,,19880423,19950101
4285001000,강원도,삼척군,삼척읍,19880423,19880423
4285001500,강원도,삼척군,북평읍,19880423,19880423
4285002000,강원도,삼척군,황지읍,19880423,19880423
4285002500,강원도,삼척군,장성읍,19880423,19880423
4285003000,강원도,삼척군,소달면,19880423,19880423
4285003500,강원도,삼척군,원덕면,19880423,19880423
4285004000,강원도,삼척군,상장면,19880423,19880423
4285011000,강원도,삼척군,도계읍,19880423,19950101
4285011500,강원도,삼척군,도계읍신기출장소,19880423,19890331
4285012000,강원도,삼척군,원덕읍,19880423,19950101
4285012500,강원도,삼척군,원덕읍임원출장소,19880423,19950101
4285031000,강원도,삼척군,근덕면,19880423,19950101
4285032000,강원도,삼척군,하장면,19880423,19950101
4285032500,강원도,삼척군,하장면역둔출장소,19880423,19950101
4285033000,강원도,삼척군,노곡면,19880423,19950101
4285033500,강원도,삼척군,노곡면마읍출장소,19880423,19950101
4285034000,강원도,삼척군,미로면,19880423,19950101
4285035000,강원도,삼척군,가곡면,19880423,19950101
4285036000,강원도,삼척군,신기면,19890401,19950101
4300000000,충청북도,,,19880423,
4305000000,충청북도,제천군,,19880423,19880423
4305001000,충청북도,제천군,제천읍,19880423,19880423
4305003000,충청북도,제천군,금성면,19880423,19880423
4305003500,충청북도,제천군,청풍면,19880423,19880423
4305004000,충청북도,제천군,수산면,19880423,19880423
4305004500,충청북도,제천군,덕산면,19880423,19880423
4305005000,충청북도,제천군,한수면,19880423,19880423
4305005500,충청북도,제천군,백운면,19880423,19880423
4305006000,충청북도,제천군,봉양면,19880423,19880423
4305006500,충청북도,제천군,송학면,19880423,19880423
4311000000,충청북도,청주시,,19880423,
4311051000,충청북도,청주시,영북2북3가동,19880423,19950101
4311052000,충청북도,청주시,문화북1남2가동,19880423,19950101
4311053000,충청북도,청주시,서운남1가동,19880423,19950101
4311054000,충청북도,청주시,서문동,19880423,19950101
4311055000,충청북도,청주시,남주동,19880423,19950101
4311056000,충청북도,청주시,석교동,19880423,19950101
4311057000,충청북도,청주시,수동,19880423,19950101
4311058000,충청북도,청주시,우암동,19880423,19950101
4311059000,충청북도,청주시,내덕제1동,19880423,19950101
4311060000,충청북도,청주시,내덕제2동,19880423,19950101
4311061000,충청북도,청주시,율량.사천동,19880423,19950101
4311062000,충청북도,청주시,탑대성동,19880423,19950101
4311063000,충청북도,청주시,사직제1동,19880423,19950101
4311064000,충청북도,청주시,사직제2동,19880423,19950101
4311065000,충청북도,청주시,사창동,19880423,19950101
4311066000,충청북도,청주시,모충동,19880423,19950101
4311067000,충청북도,청주시,영운동,19880423,19950101
4311068000,충청북도,청주시,금천동,19880423,19950101
4311069000,충청북도,청주시,용담.명암.산성동,19880423,19950101
4311070000,충청북도,청주시,운천.신봉동,19880423,19950101
4311071000,충청북도,청주시,용암.용정.방서동,19900801,19950101
4311072000,충청북도,청주시,산미분수곡동,19900801,19920604
4311072100,충청북도,청주시,산미분장동,19920604,19950101
4311072600,충청북도,청주시,수곡동,19920604,19950101
4311073000,충청북도,청주시,농촌.개신.죽림동,19900401,19900331
4311074000,충청북도,청주시,가경.복대동,19880423,19910907
4311074100,충청북도,청주시,복대1동,19910907,19950101
4311074200,충청북도,청주시,복대2동,19940701,19950101
4311074600,충청북도,청주시,가경.복대2동,19910907,19940701
4311074700,충청북도,청주시,가경동,19940701,19950101
4311075000,충청북도,청주시,봉명.송정동,19880423,19910907
4311075100,충청북도,청주시,봉명1동,19910907,19950101
4311075600,충청북도,청주시,봉명2.송정동,19910907,19950101
4311076000,충청북도,청주시,강서제1동,19880423,19950101
