시도교육청코드,시도교육청명,행정구역명,학원교습소명,학원지정번호,학원명,개설일자,등록일자,등록상태명,휴원시작일자,휴원종료일자,정원합계,일시수용능력인원합계,분야명,교습계열명,교습과정목록명,교습과정명,인당수강료,수강료공개여부,기숙사학원여부,도로명주소,도로명상세주소,도로명우편번호,전화번호,수정일자
S10,경상남도교육청,창원시,학원,3000020700,데스티니학원,20220121,20220121,개원,        ,99991231,158,17,입시.검정 및 보습,보통교과,,보습, ,Y,N,경상남도 창원시 마산합포구 월영남로 7,", 303호 (보은위즈빌, 해운동)",51752,,20231018
S10,경상남도교육청,창원시,학원,3000019008,데일리댄스학원,20200109,20200109,개원,        ,99991231,90,35,예능(대),예능(중),,예능(중), ,Y,N,경상남도 창원시 성산구 마디미로3번길 6-1,", 501호,502호,503호 (상남동, 칠성TOPIA)",51495,,20231018
S10,경상남도교육청,창원시,학원,3000010672,델타수학학원,20110831,20110831,개원,        ,99991231,140,50,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경상남도 창원시 성산구 삼정자로51번길 3,", 303호,304호 (성주동, 삼정자빌딩)",51473,055-267-1309,20231211
S10,경상남도교육청,창원시,학원,513,델타학원,19980825,19980825,개원,        ,99991231,80,40,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경상남도 창원시 마산회원구 내서읍 삼계5길 32,", 303호 (내서읍, 410동 상가동)",51238,055-232-5412,20250105
S10,경상남도교육청,창원시,학원,1000009554,도계라온수학학원,19940321,19940321,개원,        ,99991231,48,54,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,경상남도 창원시 의창구 도계로 91,", 501호 (도계동, 봉영빌딩)",51161,055-609-3030,20231018
S10,경상남도교육청,창원시,학원,1000008968,도계음악학원,19910118,19910118,개원,        ,99991231,216,25,예능(대),예능(중),"음악,",음악, ,Y,N,경상남도 창원시 의창구 하남천서길 23,", 리코프라자 2층 205호 (도계동, 리코프라자)",51163,055-277-9734,20231018
S10,경상남도교육청,창원시,학원,3000021584,도계탑수학학원,20230111,20230111,개원,        ,99991231,112,23,입시.검정 및 보습,보통교과,,보습, ,Y,N,경상남도 창원시 의창구 도계로 58,", 2층 (도계동)",51165,,20231018
S10,경상남도교육청,창원시,학원,3000020313,도담아트미술학원,20210823,20210823,개원,        ,99991231,60,30,예능(대),예능(중),,예능(중), ,Y,N,경상남도 창원시 성산구 반송로 148-9,", 604호 (반림동, 반송아이필프라자)",51426,,20231018
S10,경상남도교육청,창원시,학원,1000004140,도도음악학원,19980525,19980525,개원,        ,99991231,45,7,예능(대),예능(중),"미술,음악",음악, ,Y,N,경상남도 창원시 마산회원구 양덕옛2길 24,", 202호 (양덕동, 우성아파트)",51317,055-295-9148,20241222
S10,경상남도교육청,창원시,학원,6848,도레미음악학원,19890731,19890731,개원,        ,99991231,71,19,예능(대),예능(중),음악,음악, ,Y,N,경상남도 창원시 진해구 여좌로84번길 6,", 2층 (여좌동, 이양숙피아노학원)",51695,055-546-1379,20240303
S10,경상남도교육청,창원시,학원,15364,도성학잉글리쉬학원,20110104,20100827,개원,        ,99991231,86,35,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,경상남도 창원시 마산합포구 자산동9길 30,", 중앙프라자202호 (자산동, 중앙프라자)",51255,055-242-0905,20250420
S10,경상남도교육청,창원시,학원,3000026025,도자기로도예공방학원,20230920,20230920,개원,        ,        ,100,34,기예(대),기예(중),도예,도예, ,Y, ,경상남도 창원시 의창구 남산로1번길 62,1층 (팔용동),51367,,20231231
S10,경상남도교육청,창원시,학원,15772,독립영어학원,20101229,20101229,개원,        ,99991231,60,30,입시.검정 및 보습,보통교과,,보습, ,Y,N,경상남도 창원시 마산합포구 고운로 173-3,", 2층 (완월동)",51263,055-244-8011,20231018
S10,경상남도교육청,창원시,학원,13417,동강서예학원,20090429,20090429,개원,        ,99991231,30,6,기타(대),기타(중),"서예,",서예, ,Y,N,경상남도 창원시 마산합포구 산호북4길 30,", 가동2층 (산호동, 용마맨션)",51330,055-221-4996,20231018
S10,경상남도교육청,창원시,학원,1000010242,동경(東京)일본어학원,19970428,19970428,개원,        ,99991231,180,80,국제화,외국어,외국어,외국어, ,Y,N,경상남도 창원시 성산구 원이대로 646,", 7층 (상남동, 에이스빌딩)",51495,055-274-7100,20250420
S10,경상남도교육청,창원시,학원,5540,동마산정철어학원,19950120,19950120,개원,        ,99991231,120,70,종합(대),,보습,, ,Y,N,경상남도 창원시 마산회원구 양덕서8길 9,", 501, 502호 (석전동)",51316,055-296-9130,20250518
S10,경상남도교육청,창원시,학원,1000010957,동서요리학원,20011226,20011226,개원,        ,99991231,790,30,직업기술,산업응용기술,"식음료품(바리스타,소믈리에),","식음료품(바리스타,소믈리에)", ,Y,N,경상남도 창원시 의창구 지귀로12번길 34,", 401호 (봉곡동, 수정프라자)",51176,055-237-7066,20231018
S10,경상남도교육청,창원시,학원,1000010055,동성음악학원,19960626,19960626,개원,        ,99991231,42,11,예능(대),예능(중),음악,음악, ,Y,N,경상남도 창원시 성산구 창이대로901번길 4,", 201호 (대방동)",51468,055-264-1123,20250105
S10,경상남도교육청,창원시,학원,1000008747,동양학원,19890228,19890228,개원,        ,99991231,42,40,입시.검정 및 보습,보통교과,보통교과,보통교과, ,Y,N,경상남도 창원시 성산구 동산로 162,", 306호 (사파동, 무궁화상가)",51449,055-285-8233,20231018
S10,경상남도교육청,창원시,학원,7658,동은학원,20041123,20041123,개원,        ,99991231,120,40,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,경상남도 창원시 의창구 반계로 105,", 403호, 404호 (팔용동,대동중앙아파트 10동상가)",51373,055-299-7874,20231018
S10,경상남도교육청,창원시,학원,1000009036,두깨미술학원,19910613,19910613,개원,        ,99991231,90,30,예능(대),예능(중),"미술,",미술, ,Y,N,경상남도 창원시 성산구 창원천로 288,", 대동그린코아 307호 (반지동, 대동아파트)",51423,055-288-4621,20231018
S10,경상남도교육청,창원시,학원,7231,두드림영어수학학원,20040817,20040817,개원,        ,99991231,75,45,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,경상남도 창원시 의창구 하남천동길16번길 3-32,", 202호 (도계동, 담양빌라 3차)",51162,055-265-9898,20250601
S10,경상남도교육청,창원시,학원,3000021866,두드림피아노음악학원,20230502,20230502,개원,        ,99991231,100,12,예능(대),예능(중),,음악, ,Y,N,경상남도 창원시 마산합포구 현동6길 22,", 101호, 102호 (현동)",51778,,20231018
S10,경상남도교육청,창원시,학원,3000011375,두산탑학원,20120501,20120501,개원,        ,99991231,390,50,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,경상남도 창원시 의창구 도계로 135,", 203호일부. 204호. 205호 (명서동, 두산위브아파트 두산위브상가2)",51170,055-237-0579,20231018
S10,경상남도교육청,창원시,학원,3000019577,두성수학학원,20201021,20201021,개원,        ,99991231,85,40,입시.검정 및 보습,보통교과,,보통교과, ,Y,N,경상남도 창원시 마산회원구 산호천동길 38,", 4층 일부 (양덕동, jk빌딩)",51366,055-255-0526,20231018
S10,경상남도교육청,창원시,학원,3000016898,듀오영수학원,20171114,20171114,개원,        ,99991231,160,40,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,경상남도 창원시 성산구 가양로124번길 23,", 603호 (대방동, 크리스탈빌딩)",51465,055-286-1022,20231018
S10,경상남도교육청,창원시,학원,9507,듀오인클래식학원,20060110,20060110,개원,        ,99991231,55,10,예능(대),예능(중),"음악,",음악, ,Y,N,경상남도 창원시 성산구 동산로 122,", 302호 일부 (상남동, 스카이웰빙파크)",51499,055-261-2522,20231018
S10,경상남도교육청,창원시,학원,3000021097,드럼&드럼음악학원,20220628,20220628,개원,        ,99991231,110,12,예능(대),예능(중),음악,음악, ,Y,N,경상남도 창원시 마산합포구 동서북12길 29-1,", 2층 (창동)",51730,null,20250420
S10,경상남도교육청,창원시,학원,3000011460,드림기타학원,20120531,20120531,개원,        ,99991231,35,8,예능(대),예능(중),"음악,",음악, ,Y,N,경상남도 창원시 성산구 가양로124번길 17-13,", 503호 (대방동, 대방프라자)",51465,055-264-9579,20231018
S10,경상남도교육청,창원시,학원,8756,드림독서실,20050524,20050524,개원,        ,99991231,105,105,독서실,독서,,독서실, ,Y,N,경상남도 창원시 마산합포구 완월동16길 13,", A동 1.2층 (장군동5가, 대남빌딩)",51257,055-221-3311,20231018
S10,경상남도교육청,창원시,학원,13522,드림실용음악학원,20090515,20090515,개원,        ,99991231,15,19,예능(대),예능(중),"음악,",음악, ,Y,N,경상남도 창원시 의창구 팔용로 442,", 601호 (팔용동, KB빌딩)",51373,055-296-5889,20231018
S10,경상남도교육청,창원시,학원,1000004407,드림아이논술보습학원,20130106,20000406,개원,        ,99991231,50,30,입시.검정 및 보습,보통교과,,보습, ,Y,N,경상남도 창원시 마산합포구 합포동5길 22,", 2층 (산호동, 국제비치타운)",51723,055-242-7334,20231018
S10,경상남도교육청,창원시,학원,3000019655,드림영어전문학원,20201124,20201124,개원,        ,99991231,35,30,입시.검정 및 보습,보통교과,,보습, ,Y,N,경상남도 창원시 마산회원구 회원남로 84,", 2층 (회원동)",51295,,20231018
S10,경상남도교육청,창원시,학원,3000018202,드림하이학원,20190227,20190227,개원,        ,99991231,100,30,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경상남도 창원시 의창구 도계로95번길 6-19,", 3층 일부 (도계동)",51161,null,20240310
S10,경상남도교육청,창원시,학원,3000015446,등불쌤해양경찰학원,20160719,20160719,개원,        ,99991231,192,96,인문사회(대),인문사회(중),성인고시,성인고시, ,Y,N,경상남도 창원시 진해구 냉천로 101,", 401호402호 (석동, 한사랑빌딩)",51595,null,20250209
S10,경상남도교육청,창원시,학원,8809,등정수학전문학원,20050607,20050607,개원,        ,99991231,120,60,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경상남도 창원시 성산구 안민로117번길 5,", 202호, 203호 (안민동, 동부산아이존빌)",51550,055-274-4747,20250504
S10,경상남도교육청,창원시,학원,1000010753,디벨무용학원,20000513,20000513,개원,        ,99991231,70,30,예능(대),예능(중),"무용,",무용, ,Y,N,경상남도 창원시 성산구 반송로 148-6,", 701호. 701-1호 (반림동, 미건빌딩)",51426,055-252-6360,20231018
S10,경상남도교육청,창원시,학원,3000013149,디아즈무용학원,20140428,20140425,개원,        ,99991231,80,20,예능(대),예능(중),"무용,",무용, ,Y,N,경상남도 창원시 진해구 석동로 58,", 401호 (석동, 팰리스타워)",51595,055-542-4255,20231018
S10,경상남도교육청,창원시,학원,3000013810,디어스터디학원,20141231,20141231,개원,        ,99991231,300,182,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경상남도 창원시 진해구 풍호로 41,", 301호, 302호, 305호, 401호 (자은동, 유토피아상가)",51651,055-545-0022,20250504
S10,경상남도교육청,창원시,학원,3000010718,디올음악학원,20110909,20110909,개원,        ,99991231,100,11,예능(대),예능(중),,음악, ,Y,N,경상남도 창원시 마산회원구 내서읍 삼계2길 27,", 201호 (내서읍, 삼계대동다숲아파트)",51238,055-231-6167,20250330
S10,경상남도교육청,창원시,학원,12367,디자인스타미술학원,20080521,20080521,개원,        ,99991231,180,80,예능(대),예능(중),미술,미술, ,Y,N,경상남도 창원시 성산구 마디미로 2,", 2층 2호, 2층 4호 (상남동, 미도빌딩)",51495,055-262-0652,20241215
S10,경상남도교육청,창원시,학원,3000017913,딩딩딩뮤직스쿨창원감계학원,20181109,20181109,개원,        ,99991231,125,30,예능(대),예능(중),음악,음악, ,Y,N,경상남도 창원시 의창구 북면 감계로110번길 54-3,", 501호 (북면)",51112,055-293-7751,20250810
S10,경상남도교육청,창원시,학원,3000017980,라라발레학원,20181210,20181210,개원,        ,99991231,131,14,예능(대),예능(중),무용,무용, ,Y,N,경상남도 창원시 의창구 북면 무동로226번길 14,", 303호 (북면)",51106,null,20250504
S10,경상남도교육청,창원시,학원,3000018707,라라보떼미용학원,20190827,20190827,개원,        ,99991231,100,50,직업기술,산업응용기술,"디자인,",디자인, ,Y,N,경상남도 창원시 마산합포구 3·15대로 1,", 3층 (해운동, 월포새마을금고)",51769,,20231018
S10,경상남도교육청,창원시,학원,3000032279,라라음악학원,20250116,20250116,개원,        ,        ,60,12,예능(대),예능(중),음악,음악, ,Y,N,경상남도 창원시 성산구 대원로 87,", 302호(대원동, 센트럴스퀘어 주건축물제1동)",51415,,20250420
S10,경상남도교육청,창원시,학원,3000020752,라루나미술학원,20220209,20220209,개원,        ,99991231,100,30,예능(대),예능(중),미술,미술, ,Y,N,경상남도 창원시 마산회원구 합성북16길 139,", 2층 일부 (합성동)",51208,null,20240121
S10,경상남도교육청,창원시,학원,3000032295,라모어어학원,20250120,20250120,개원,        ,        ,70,46,입시.검정 및 보습,보통교과,보통교과,보통교과, ,Y,N,경상남도 창원시 의창구 중동로 60,", 110호, 212호 (중동, 창원 중동 유니시티 4단지 425동)",51382,,20250330
S10,경상남도교육청,창원시,학원,3000017594,라뮤즈음악학원,20180704,20180704,개원,        ,99991231,53,12,예능(대),예능(중),음악,음악, ,Y,N,경상남도 창원시 진해구 남영로 50,", 401호 (남문동,대륜프라자)",51617,055-547-1203,20250914
S10,경상남도교육청,창원시,학원,1000008172,라벨음악학원,20020327,20020327,개원,        ,99991231,72,9,예능(대),예능(중),음악,음악, ,Y,N,경상남도 창원시 진해구 장복대로 141,", 201호 (자은동,정우엠타워)",51638,055-547-3969,20250706
S10,경상남도교육청,창원시,학원,1000004418,라비앙음악학원,20000428,20000428,개원,        ,99991231,80,16,예능(대),예능(중),음악,음악, ,Y,N,경상남도 창원시 마산회원구 합성북16길 139,", 3층 (합성동)",51208,055-295-7922,20250525
S10,경상남도교육청,창원시,학원,3000021096,라시드디자인미술학원,20220628,20220628,개원,        ,99991231,70,12,예능(대),예능(중),미술,미술, ,Y,N,경상남도 창원시 의창구 북면 무동로226번길 8,", 604호 (북면, 북면무동그랜드빌딩)",51106,null,20250126
S10,경상남도교육청,창원시,학원,3000019519,라엘발레스튜디오학원,20200914,20200914,개원,        ,99991231,60,40,예능(대),예능(중),무용,무용, ,Y,N,경상남도 창원시 의창구 중동중앙로 47,", 610호,611호,612호(중동, 어반브릭스 TOWER)",51382,,20250518
S10,경상남도교육청,창원시,학원,10612,라엘음악학원,20061207,20061207,개원,        ,99991231,30,10,예능(대),예능(중),,음악, ,Y,N,경상남도 창원시 성산구 대정로 135,", 509호 (대방동, 대방덕산타운)",51463,055-266-0722,20231018
S10,경상남도교육청,창원시,학원,3000032582,라엘피아노학원,20250616,20250616,개원,        ,        ,80,10,예능(대),예능(중),음악,음악, ,Y,N,경상남도 창원시 마산회원구 내서읍 삼계로 6,", 203-1호(삼계스포렉스빌딩)",51236,,20250622
S10,경상남도교육청,창원시,학원,3000020104,라온국어학원,20210527,20210527,개원,        ,99991231,100,40,입시.검정 및 보습,보통교과,입시,입시, ,Y,N,경상남도 창원시 의창구 북면 감계로110번길 54-31,", 406호 (북면)",51112,null,20250914
S10,경상남도교육청,창원시,학원,3000013533,라온미술학원,20140924,20140922,개원,        ,99991231,54,45,예능(대),예능(중),미술,미술, ,Y,N,경상남도 창원시 마산회원구 내서읍 숲속로 20-4,", 3층 1호 (야흥빌딩) (내서읍, 그린DC마트)",51222,055-232-5553,20250216
S10,경상남도교육청,창원시,학원,3000014410,라온사고력수학학원,20150806,20150806,개원,        ,99991231,120,29,입시.검정 및 보습,보통교과,,보통교과, ,Y,N,경상남도 창원시 성산구 동산로 122,", 513호 (상남동, 스카이웰빙파크)",51499,055-262-1031,20231018
S10,경상남도교육청,창원시,학원,13581,라온학원,20090603,20090603,개원,        ,99991231,340,80,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,경상남도 창원시 성산구 가양로124번길 23,", 502호 (대방동, 크리스탈빌딩)",51465,055-287-7538,20231018
S10,경상남도교육청,창원시,학원,3000020951,라움뷰티미용학원,20220425,20220425,개원,        ,99991231,200,50,직업기술,산업응용기술,이·미용,이·미용, ,Y,N,경상남도 창원시 의창구 도계로 23,", 2층, 3층 (도계동, 남일상가)",51164,null,20240519
S10,경상남도교육청,창원시,학원,3000012355,라움음악학원,20130531,20130531,개원,        ,99991231,135,26,예능(대),예능(중),음악,음악, ,Y,N,경상남도 창원시 마산회원구 내서읍 광려천북로 184,", 502호 (내서읍, 코코프라자)",51213,055-232-7711,20250323
S10,경상남도교육청,창원시,학원,3000017180,라인아카데미미용학원,20180212,20180212,개원,        ,99991231,120,50,직업기술,산업응용기술,"이·미용,",이·미용, ,Y,N,경상남도 창원시 마산합포구 동서동1길 24,", 1층일부 (신포동2가)",51720,055-243-9089,20231217
S10,경상남도교육청,창원시,학원,3000020370,라임뮤직스쿨음악학원,20210914,20210914,개원,        ,99991231,47,11,예능(대),예능(중),음악,음악, ,Y,N,경상남도 창원시 의창구 북면 무동서로 24,", B103호 (북면, 창원 무동 센텀 파라디아)",51106,null,20240407
S10,경상남도교육청,창원시,학원,3000021754,라임뮤직음악전문학원,20230313,20230313,개원,        ,99991231,80,31,예능(대),예능(중),음악,음악, ,Y,N,경상남도 창원시 성산구 창원천로 34,", 319.320호 (대원동, 포레나 대원)",51415,null,20250504
S10,경상남도교육청,창원시,학원,3000021480,러셀창원바른공부자습전용관독서실,20221206,20221206,개원,        ,99991231,344,325,독서실,독서,독서실,독서실, ,Y,N,경상남도 창원시 성산구 중앙대로 64,", 1501호, 1602호 (상남동, 신텍타워)",51504,055-605-1010,20250420
S10,경상남도교육청,창원시,학원,3000021478,러셀코어(CORE)창원학원,20230131,20221206,개원,        ,99991231,239,213,종합(대),,"보통교과,진학상담지도",, ,Y,N,경상남도 창원시 성산구 중앙대로 64,"1601호,1603호(상남동)",51504,055-605-1010,20250803
S10,경상남도교육청,창원시,학원,3000017496,런닝맨수학학원,20180523,20180523,개원,        ,99991231,80,40,입시.검정 및 보습,보통교과,보통교과,보통교과, ,Y,N,경상남도 창원시 의창구 북면 감계로 304,", 402호 (북면)",51112,,20250713
S10,경상남도교육청,창원시,학원,3000020187,런던아이(London-I)영어학원,20210628,20210628,개원,        ,99991231,150,40,국제화,외국어,외국어,외국어, ,Y,N,경상남도 창원시 마산회원구 삼호로 80,", 225호.226호 (양덕동)",51319,null,20250126
S10,경상남도교육청,창원시,학원,3000018886,레더볼사가죽공예학원,20191128,20191128,개원,        ,99991231,228,29,기예(대),기예(중),기예(중),기예(중), ,Y,N,경상남도 창원시 성산구 마디미서로 26,", 403호 (상남동, 한독빌딩)",51496,null,20240324
S10,경상남도교육청,창원시,학원,11749,레드매쓰리비케이학원,20071127,20071127,개원,        ,99991231,205,90,입시.검정 및 보습,보통교과,보통교과,보통교과, ,Y,N,경상남도 창원시 성산구 반송로 148-9,", 502,503호 (반림동, 반송아이필프라자)",51426,055-275-0582,20241117
S10,경상남도교육청,창원시,학원,3000017326,레드펭귄창원미술학원,20180321,20180321,개원,        ,99991231,50,50,기예(대),기예(중),"미술,",미술, ,Y,N,경상남도 창원시 성산구 용지로 110,", 205호 (중앙동)",51515,,20231217
S10,경상남도교육청,창원시,학원,3000020684,레벨업학원,20220113,20220113,개원,        ,99991231,160,30,입시.검정 및 보습,보통교과,,보습, ,Y,N,경상남도 창원시 마산회원구 내서읍 경남대로 933,", 401호 (내서읍)",51236,,20231018
S10,경상남도교육청,창원시,학원,3000021925,레브피아노스튜디오학원,20230605,20230602,개원,        ,99991231,90,10,예능(대),예능(중),,음악, ,Y,N,경상남도 창원시 마산회원구 석전동5길 6,", 1층 일부 (석전동)",51304,,20231018
S10,경상남도교육청,창원시,학원,3000017514,레이나발레학원,20190215,20180605,개원,        ,99991231,105,60,예능(대),예능(중),무용,무용, ,Y,N,경상남도 창원시 진해구 충장로 662,", 501호 (장천동,장천주테라스상가)",51627,,20231018
S10,경상남도교육청,창원시,학원,3000020063,레이리영어학원,20210507,20210507,개원,        ,99991231,100,33,입시.검정 및 보습,보통교과,,보습, ,Y,N,경상남도 창원시 마산회원구 내서읍 호원로 311,", 5층 501-1호 (내서읍, 호계리치프라자)",51214,,20231018
S10,경상남도교육청,창원시,학원,3000030027,레인보우영어학원,20240220,20240220,개원,        ,        ,0,0,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경상남도 창원시 마산회원구 3·15대로 521,1층(회원동),51289,,20240407
S10,경상남도교육청,창원시,학원,11448,로고스아카데미학원,20070709,20070709,개원,        ,99991231,223,60,입시.검정 및 보습,보통교과,,보습, ,Y,N,경상남도 창원시 진해구 석동로 58,", 303호 (석동, 펠리스타워)",51595,055-551-2534,20231018
S10,경상남도교육청,창원시,학원,3000018588,로보티즈로봇융합학원,20190716,20190710,개원,        ,99991231,36,36,정보,보통교과,,보습, ,Y,N,경상남도 창원시 진해구 냉천로 164,", 501호 (자은동,탑빌딩)",51592,055-603-8696,20241117
S10,경상남도교육청,창원시,학원,3000012727,로제타스톤영어교실창원팔용동점예원어학원,20131122,20131122,개원,        ,99991231,50,30,국제화,외국어,,외국어, ,Y,N,경상남도 창원시 의창구 남산로9번길 46,", 2층 (팔용동)",51367,055-253-0222,20231018
S10,경상남도교육청,창원시,학원,9109,로하음악학원,20050829,20050816,개원,        ,99991231,31,7,예능(대),예능(중),음악,음악, ,Y,N,경상남도 창원시 의창구 팔용로 442,", 6층 603호 (팔용동, KB빌딩)",51373,055-252-2018,20250330
S10,경상남도교육청,창원시,학원,3000011225,루나영수단과학원,20120314,20120314,개원,        ,99991231,120,46,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경상남도 창원시 마산합포구 장군천로 2-1,", 2층.3층 (완월동)",51266,055-980-2687,20250420
S10,경상남도교육청,창원시,학원,14431,루바토음악학원,20091214,20091214,개원,        ,99991231,58,11,예능(대),예능(중),음악,음악, ,Y,N,경상남도 창원시 성산구 원이대로 495,", 분구상가동 102호 (반림동, 트리비앙아파트)",51426,055-281-8844,20250316
S10,경상남도교육청,창원시,학원,3000021675,루브르미술학원,20230220,20230220,개원,        ,99991231,116,30,예능(대),예능(중),미술,미술, ,Y,N,경상남도 창원시 진해구 냉천남로 3-28,", 205호 (자은동, 에스타워)",51592,055-543-8852,20250330
S10,경상남도교육청,창원시,학원,3000019325,루스미술학원,20200519,20200519,개원,        ,99991231,80,20,예능(대),예능(중),"미술,",미술, ,Y,N,경상남도 창원시 진해구 웅천동로106번길 52,", 302호 (남문동,SKY)",51617,,20231018
S10,경상남도교육청,창원시,학원,1000004494,루체피아노학원,20001124,20001124,개원,        ,99991231,80,10,예능(대),예능(중),음악,음악, ,Y,N,경상남도 창원시 마산회원구 양덕서로 30,", 136동 211호,212호 (양덕동, 메트로시티상가)",51319,055-293-4005,20250209
S10,경상남도교육청,창원시,학원,3000018125,루트놀이연구소학원,20190208,20190208,개원,20190729,20190804,264,36,종합(대),,"기타(소),미술,실용외국어(유아/초·중·고)",, ,Y,N,경상남도 창원시 의창구 원이대로 320,", T205, 206호 (대원동, 더시티세븐)",51408,,20250420
S10,경상남도교육청,창원시,학원,3000016894,루트학원,20171120,20171120,개원,        ,99991231,540,92,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,경상남도 창원시 성산구 동산로 122,", 511호 (상남동)",51499,,20231018
S10,경상남도교육청,창원시,학원,3000020459,르네수학학원,20250507,20211104,개원,20241107,20251031,120,30,입시.검정 및 보습,보통교과,,보습, ,Y,N,경상남도 창원시 진해구 풍호로3번길 4,", 5층 (풍호동,푸른솔약국)",51650,,20250518
S10,경상남도교육청,창원시,학원,3000019802,리나엔수공예학원,20210119,20210119,개원,        ,99991231,130,20,기예(대),기예(중),"공예(종이접기,꽃꽂이,꽃기예)","공예(종이접기,꽃꽂이,꽃기예)", ,Y,N,경상남도 창원시 진해구 남영로 48,", 204호 (남문동,일등프라자주건축물1동)",51617,null,20250817
S10,경상남도교육청,창원시,학원,3000016257,리나외국어학원,20170412,20170412,개원,        ,99991231,182,60,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경상남도 창원시 성산구 창원천로 288,", 308호 (반지동, 대동아파트)",51423,055-277-1555,20240428
S10,경상남도교육청,창원시,학원,3000020961,리나토익학원,20220427,20220427,개원,        ,99991231,100,72,국제화,국제,국제,국제, ,Y,N,경상남도 창원시 성산구 마디미로3번길 8,", 401호 (상남동, 청송빌딩)",51495,,20241117
S10,경상남도교육청,창원시,학원,13330,리더수학영어전문학원,20090331,20090331,개원,        ,99991231,100,40,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경상남도 창원시 마산합포구 자산북3길 18-18,", 2층 (자산동)",51253,055-224-0913,20241124
S10,경상남도교육청,창원시,학원,3000016253,리더스EM영수전문학원,20170405,20170405,개원,        ,99991231,100,60,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,경상남도 창원시 의창구 팔용로 438,", 506호 일부 (팔용동,팔용종합상가)",51373,,20231018
S10,경상남도교육청,창원시,학원,13498,리더스영수학원,20090520,20090520,개원,        ,99991231,610,120,종합(대),,"보습,진학상담지도",, ,Y,N,경상남도 창원시 성산구 동산로 122,", 604,605호 (상남동, 스카이웰빙파크)",51499,055-287-2281,20250831
S10,경상남도교육청,창원시,학원,3000012673,리더스컴퓨터회계코딩학원,20131101,20131101,개원,        ,99991231,90,20,기타(대),기타(중),"컴퓨터(소),",컴퓨터(소), ,Y,N,경상남도 창원시 마산회원구 양덕서8길 14,", 301호 (석전동, 화영빌딩)",51316,055-298-3031,20231018
S10,경상남도교육청,창원시,학원,3000014559,리드매쓰학원,20151013,20151013,개원,        ,99991231,65,45,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경상남도 창원시 성산구 대암로 247,", B307호. B308호 (성주동, 더 스퀘어)",51471,055-287-7359,20250518
S10,경상남도교육청,창원시,학원,3000016891,리드믹댄스스튜디오학원,20171127,20171127,개원,        ,99991231,60,30,예능(대),예능(중),무용,무용, ,Y,N,경상남도 창원시 진해구 냉천로 156,", 507,508호 (자은동, ACE빌딩)",51592,null,20250223
S10,경상남도교육청,창원시,학원,3000019129,리드앤톡영어독서어학원,20200214,20200214,개원,        ,99991231,30,45,국제화,외국어,실용외국어(유아/초·중·고),실용외국어(유아/초·중·고), ,Y,N,경상남도 창원시 성산구 대정로 138,", 314호,315호 (대방동, 대방대동아파트)",51464,null,20240407
S10,경상남도교육청,창원시,학원,3000021275,리드앤톡영어학원,20220902,20220902,개원,        ,99991231,105,16,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경상남도 창원시 마산회원구 삼호로 185,", 201호일부 (석전동)",51314,null,20250420
S10,경상남도교육청,창원시,학원,3000030306,리드앤톡중동영어학원,20240709,20240709,개원,        ,        ,80,30,입시.검정 및 보습,보통교과,보습,보습, ,Y, ,경상남도 창원시 의창구 중동북로 23,"601호(중동,제이디윙스빌딩 주건축물제1동)",51380,,20241117
S10,경상남도교육청,창원시,학원,3000032292,리드인독서국어학원,20250120,20250120,개원,        ,        ,120,36,입시.검정 및 보습,,,, ,Y,N,경상남도 창원시 성산구 대원로 87,", 301호(대원동, 센트럴스퀘어 주건축물제1동)",51415,,20250209
S10,경상남도교육청,창원시,학원,3000020717,리드인독서논술국어학원,20220128,20220128,개원,        ,99991231,210,30,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,경상남도 창원시 진해구 충장로657번길 20,", 901호 (장천동, 현대빌딩)",51628,,20240616
S10,경상남도교육청,창원시,학원,3000030309,리드인독서논술유니시티점학원,20240709,20240709,개원,        ,        ,150,30,입시.검정 및 보습,보통교과,보습,보습, ,Y, ,경상남도 창원시 의창구 중동북로 23,",504호 (중동, 제이디윙스빌딩 주건축물제1동)",51380,,20250810
